ArrayTaskID	BurnInType	GenomeSize	ScalingFactor	BurnInRep	DomCoeff	SimRep
1445	5	1e5	1	1	0.0	49
1446	5	1e5	1	2	0.0	49
1447	10	1e5	10	1	0.0	49
1448	10	1e5	10	2	0.0	49
1449	10	1e5	5	1	0.0	49
1450	10	1e5	5	2	0.0	49
1451	10	1e5	1	1	0.0	49
1452	10	1e5	1	2	0.0	49
1453	20	1e5	10	1	0.0	49
1454	20	1e5	10	2	0.0	49
1455	20	1e5	5	1	0.0	49
1456	20	1e5	5	2	0.0	49
1457	20	1e5	1	1	0.0	49
1458	20	1e5	1	2	0.0	49
1459	Coal	1e5	10	1	0.0	49
1460	Coal	1e5	10	2	0.0	49
1461	Coal	1e5	5	1	0.0	49
1462	Coal	1e5	5	2	0.0	49
1463	Coal	1e5	1	1	0.0	49
1464	Coal	1e5	1	2	0.0	49
1465	Recap	1e5	10	1	0.0	49
1466	Recap	1e5	10	2	0.0	49
1467	Recap	1e5	5	1	0.0	49
1468	Recap	1e5	5	2	0.0	49
1469	Recap	1e5	1	1	0.0	49
1470	Recap	1e5	1	2	0.0	49
1471	5	1e5	10	1	0.0	50
1472	5	1e5	10	2	0.0	50
1473	5	1e5	5	1	0.0	50
1474	5	1e5	5	2	0.0	50
1475	5	1e5	1	1	0.0	50
1476	5	1e5	1	2	0.0	50
1477	10	1e5	10	1	0.0	50
1478	10	1e5	10	2	0.0	50
1479	10	1e5	5	1	0.0	50
1480	10	1e5	5	2	0.0	50
1481	10	1e5	1	1	0.0	50
1482	10	1e5	1	2	0.0	50
1483	20	1e5	10	1	0.0	50
1484	20	1e5	10	2	0.0	50
1485	20	1e5	5	1	0.0	50
1486	20	1e5	5	2	0.0	50
1487	20	1e5	1	1	0.0	50
1488	20	1e5	1	2	0.0	50
1489	Coal	1e5	10	1	0.0	50
1490	Coal	1e5	10	2	0.0	50
1491	Coal	1e5	5	1	0.0	50
1492	Coal	1e5	5	2	0.0	50
1493	Coal	1e5	1	1	0.0	50
1494	Coal	1e5	1	2	0.0	50
1495	Recap	1e5	10	1	0.0	50
1496	Recap	1e5	10	2	0.0	50
1497	Recap	1e5	5	1	0.0	50
1498	Recap	1e5	5	2	0.0	50
1499	Recap	1e5	1	1	0.0	50
1500	Recap	1e5	1	2	0.0	50
1501	5	1e5	10	1	0.5	1
1502	5	1e5	10	2	0.5	1
1503	5	1e5	5	1	0.5	1
1504	5	1e5	5	2	0.5	1
1505	5	1e5	1	1	0.5	1
1506	5	1e5	1	2	0.5	1
1507	10	1e5	10	1	0.5	1
1508	10	1e5	10	2	0.5	1
1509	10	1e5	5	1	0.5	1
1510	10	1e5	5	2	0.5	1
1511	10	1e5	1	1	0.5	1
1512	10	1e5	1	2	0.5	1
1513	20	1e5	10	1	0.5	1
1514	20	1e5	10	2	0.5	1
1515	20	1e5	5	1	0.5	1
1516	20	1e5	5	2	0.5	1
1517	20	1e5	1	1	0.5	1
1518	20	1e5	1	2	0.5	1
1519	Coal	1e5	10	1	0.5	1
1520	Coal	1e5	10	2	0.5	1
1521	Coal	1e5	5	1	0.5	1
1522	Coal	1e5	5	2	0.5	1
1523	Coal	1e5	1	1	0.5	1
1524	Coal	1e5	1	2	0.5	1
1525	Recap	1e5	10	1	0.5	1
1526	Recap	1e5	10	2	0.5	1
1527	Recap	1e5	5	1	0.5	1
1528	Recap	1e5	5	2	0.5	1
1529	Recap	1e5	1	1	0.5	1
1530	Recap	1e5	1	2	0.5	1
1531	5	1e5	10	1	0.5	2
1532	5	1e5	10	2	0.5	2
1533	5	1e5	5	1	0.5	2
1534	5	1e5	5	2	0.5	2
1535	5	1e5	1	1	0.5	2
1536	5	1e5	1	2	0.5	2
1537	10	1e5	10	1	0.5	2
1538	10	1e5	10	2	0.5	2
1539	10	1e5	5	1	0.5	2
1540	10	1e5	5	2	0.5	2
1541	10	1e5	1	1	0.5	2
1542	10	1e5	1	2	0.5	2
1543	20	1e5	10	1	0.5	2
1544	20	1e5	10	2	0.5	2
1545	20	1e5	5	1	0.5	2
1546	20	1e5	5	2	0.5	2
1547	20	1e5	1	1	0.5	2
1548	20	1e5	1	2	0.5	2
1549	Coal	1e5	10	1	0.5	2
1550	Coal	1e5	10	2	0.5	2
1551	Coal	1e5	5	1	0.5	2
1552	Coal	1e5	5	2	0.5	2
1553	Coal	1e5	1	1	0.5	2
1554	Coal	1e5	1	2	0.5	2
1555	Recap	1e5	10	1	0.5	2
1556	Recap	1e5	10	2	0.5	2
1557	Recap	1e5	5	1	0.5	2
1558	Recap	1e5	5	2	0.5	2
1559	Recap	1e5	1	1	0.5	2
1560	Recap	1e5	1	2	0.5	2
1561	5	1e5	10	1	0.5	3
1562	5	1e5	10	2	0.5	3
1563	5	1e5	5	1	0.5	3
1564	5	1e5	5	2	0.5	3
1565	5	1e5	1	1	0.5	3
1566	5	1e5	1	2	0.5	3
1567	10	1e5	10	1	0.5	3
1568	10	1e5	10	2	0.5	3
1569	10	1e5	5	1	0.5	3
1570	10	1e5	5	2	0.5	3
1571	10	1e5	1	1	0.5	3
1572	10	1e5	1	2	0.5	3
1573	20	1e5	10	1	0.5	3
1574	20	1e5	10	2	0.5	3
1575	20	1e5	5	1	0.5	3
1576	20	1e5	5	2	0.5	3
1577	20	1e5	1	1	0.5	3
1578	20	1e5	1	2	0.5	3
1579	Coal	1e5	10	1	0.5	3
1580	Coal	1e5	10	2	0.5	3
1581	Coal	1e5	5	1	0.5	3
1582	Coal	1e5	5	2	0.5	3
1583	Coal	1e5	1	1	0.5	3
1584	Coal	1e5	1	2	0.5	3
1585	Recap	1e5	10	1	0.5	3
1586	Recap	1e5	10	2	0.5	3
1587	Recap	1e5	5	1	0.5	3
1588	Recap	1e5	5	2	0.5	3
1589	Recap	1e5	1	1	0.5	3
1590	Recap	1e5	1	2	0.5	3
1591	5	1e5	10	1	0.5	4
1592	5	1e5	10	2	0.5	4
1593	5	1e5	5	1	0.5	4
1594	5	1e5	5	2	0.5	4
1595	5	1e5	1	1	0.5	4
1596	5	1e5	1	2	0.5	4
1597	10	1e5	10	1	0.5	4
1598	10	1e5	10	2	0.5	4
1599	10	1e5	5	1	0.5	4
1600	10	1e5	5	2	0.5	4
1601	10	1e5	1	1	0.5	4
1602	10	1e5	1	2	0.5	4
1603	20	1e5	10	1	0.5	4
1604	20	1e5	10	2	0.5	4
1605	20	1e5	5	1	0.5	4
1606	20	1e5	5	2	0.5	4
1607	20	1e5	1	1	0.5	4
1608	20	1e5	1	2	0.5	4
1609	Coal	1e5	10	1	0.5	4
1610	Coal	1e5	10	2	0.5	4
1611	Coal	1e5	5	1	0.5	4
1612	Coal	1e5	5	2	0.5	4
1613	Coal	1e5	1	1	0.5	4
1614	Coal	1e5	1	2	0.5	4
1615	Recap	1e5	10	1	0.5	4
1616	Recap	1e5	10	2	0.5	4
1617	Recap	1e5	5	1	0.5	4
1618	Recap	1e5	5	2	0.5	4
1619	Recap	1e5	1	1	0.5	4
1620	Recap	1e5	1	2	0.5	4
1621	5	1e5	10	1	0.5	5
1622	5	1e5	10	2	0.5	5
1623	5	1e5	5	1	0.5	5
1624	5	1e5	5	2	0.5	5
1625	5	1e5	1	1	0.5	5
1626	5	1e5	1	2	0.5	5
1627	10	1e5	10	1	0.5	5
1628	10	1e5	10	2	0.5	5
1629	10	1e5	5	1	0.5	5
1630	10	1e5	5	2	0.5	5
1631	10	1e5	1	1	0.5	5
1632	10	1e5	1	2	0.5	5
1633	20	1e5	10	1	0.5	5
1634	20	1e5	10	2	0.5	5
1635	20	1e5	5	1	0.5	5
1636	20	1e5	5	2	0.5	5
1637	20	1e5	1	1	0.5	5
1638	20	1e5	1	2	0.5	5
1639	Coal	1e5	10	1	0.5	5
1640	Coal	1e5	10	2	0.5	5
1641	Coal	1e5	5	1	0.5	5
1642	Coal	1e5	5	2	0.5	5
1643	Coal	1e5	1	1	0.5	5
1644	Coal	1e5	1	2	0.5	5
1645	Recap	1e5	10	1	0.5	5
1646	Recap	1e5	10	2	0.5	5
1647	Recap	1e5	5	1	0.5	5
1648	Recap	1e5	5	2	0.5	5
1649	Recap	1e5	1	1	0.5	5
1650	Recap	1e5	1	2	0.5	5
1651	5	1e5	10	1	0.5	6
1652	5	1e5	10	2	0.5	6
1653	5	1e5	5	1	0.5	6
1654	5	1e5	5	2	0.5	6
1655	5	1e5	1	1	0.5	6
1656	5	1e5	1	2	0.5	6
1657	10	1e5	10	1	0.5	6
1658	10	1e5	10	2	0.5	6
1659	10	1e5	5	1	0.5	6
1660	10	1e5	5	2	0.5	6
1661	10	1e5	1	1	0.5	6
1662	10	1e5	1	2	0.5	6
1663	20	1e5	10	1	0.5	6
1664	20	1e5	10	2	0.5	6
1665	20	1e5	5	1	0.5	6
1666	20	1e5	5	2	0.5	6
1667	20	1e5	1	1	0.5	6
1668	20	1e5	1	2	0.5	6
1669	Coal	1e5	10	1	0.5	6
1670	Coal	1e5	10	2	0.5	6
1671	Coal	1e5	5	1	0.5	6
1672	Coal	1e5	5	2	0.5	6
1673	Coal	1e5	1	1	0.5	6
1674	Coal	1e5	1	2	0.5	6
1675	Recap	1e5	10	1	0.5	6
1676	Recap	1e5	10	2	0.5	6
1677	Recap	1e5	5	1	0.5	6
1678	Recap	1e5	5	2	0.5	6
1679	Recap	1e5	1	1	0.5	6
1680	Recap	1e5	1	2	0.5	6
1681	5	1e5	10	1	0.5	7
1682	5	1e5	10	2	0.5	7
1683	5	1e5	5	1	0.5	7
1684	5	1e5	5	2	0.5	7
1685	5	1e5	1	1	0.5	7
1686	5	1e5	1	2	0.5	7
1687	10	1e5	10	1	0.5	7
1688	10	1e5	10	2	0.5	7
1689	10	1e5	5	1	0.5	7
1690	10	1e5	5	2	0.5	7
1691	10	1e5	1	1	0.5	7
1692	10	1e5	1	2	0.5	7
1693	20	1e5	10	1	0.5	7
1694	20	1e5	10	2	0.5	7
1695	20	1e5	5	1	0.5	7
1696	20	1e5	5	2	0.5	7
1697	20	1e5	1	1	0.5	7
1698	20	1e5	1	2	0.5	7
1699	Coal	1e5	10	1	0.5	7
1700	Coal	1e5	10	2	0.5	7
1701	Coal	1e5	5	1	0.5	7
1702	Coal	1e5	5	2	0.5	7
1703	Coal	1e5	1	1	0.5	7
1704	Coal	1e5	1	2	0.5	7
1705	Recap	1e5	10	1	0.5	7
1706	Recap	1e5	10	2	0.5	7
1707	Recap	1e5	5	1	0.5	7
1708	Recap	1e5	5	2	0.5	7
1709	Recap	1e5	1	1	0.5	7
1710	Recap	1e5	1	2	0.5	7
1711	5	1e5	10	1	0.5	8
1712	5	1e5	10	2	0.5	8
1713	5	1e5	5	1	0.5	8
1714	5	1e5	5	2	0.5	8
1715	5	1e5	1	1	0.5	8
1716	5	1e5	1	2	0.5	8
1717	10	1e5	10	1	0.5	8
1718	10	1e5	10	2	0.5	8
1719	10	1e5	5	1	0.5	8
1720	10	1e5	5	2	0.5	8
1721	10	1e5	1	1	0.5	8
1722	10	1e5	1	2	0.5	8
1723	20	1e5	10	1	0.5	8
1724	20	1e5	10	2	0.5	8
1725	20	1e5	5	1	0.5	8
1726	20	1e5	5	2	0.5	8
1727	20	1e5	1	1	0.5	8
1728	20	1e5	1	2	0.5	8
1729	Coal	1e5	10	1	0.5	8
1730	Coal	1e5	10	2	0.5	8
1731	Coal	1e5	5	1	0.5	8
1732	Coal	1e5	5	2	0.5	8
1733	Coal	1e5	1	1	0.5	8
1734	Coal	1e5	1	2	0.5	8
1735	Recap	1e5	10	1	0.5	8
1736	Recap	1e5	10	2	0.5	8
1737	Recap	1e5	5	1	0.5	8
1738	Recap	1e5	5	2	0.5	8
1739	Recap	1e5	1	1	0.5	8
1740	Recap	1e5	1	2	0.5	8
1741	5	1e5	10	1	0.5	9
1742	5	1e5	10	2	0.5	9
1743	5	1e5	5	1	0.5	9
1744	5	1e5	5	2	0.5	9
1745	5	1e5	1	1	0.5	9
1746	5	1e5	1	2	0.5	9
1747	10	1e5	10	1	0.5	9
1748	10	1e5	10	2	0.5	9
1749	10	1e5	5	1	0.5	9
1750	10	1e5	5	2	0.5	9
1751	10	1e5	1	1	0.5	9
1752	10	1e5	1	2	0.5	9
1753	20	1e5	10	1	0.5	9
1754	20	1e5	10	2	0.5	9
1755	20	1e5	5	1	0.5	9
1756	20	1e5	5	2	0.5	9
1757	20	1e5	1	1	0.5	9
1758	20	1e5	1	2	0.5	9
1759	Coal	1e5	10	1	0.5	9
1760	Coal	1e5	10	2	0.5	9
1761	Coal	1e5	5	1	0.5	9
1762	Coal	1e5	5	2	0.5	9
1763	Coal	1e5	1	1	0.5	9
1764	Coal	1e5	1	2	0.5	9
1765	Recap	1e5	10	1	0.5	9
1766	Recap	1e5	10	2	0.5	9
1767	Recap	1e5	5	1	0.5	9
1768	Recap	1e5	5	2	0.5	9
1769	Recap	1e5	1	1	0.5	9
1770	Recap	1e5	1	2	0.5	9
1771	5	1e5	10	1	0.5	10
1772	5	1e5	10	2	0.5	10
1773	5	1e5	5	1	0.5	10
1774	5	1e5	5	2	0.5	10
1775	5	1e5	1	1	0.5	10
1776	5	1e5	1	2	0.5	10
1777	10	1e5	10	1	0.5	10
1778	10	1e5	10	2	0.5	10
1779	10	1e5	5	1	0.5	10
1780	10	1e5	5	2	0.5	10
1781	10	1e5	1	1	0.5	10
1782	10	1e5	1	2	0.5	10
1783	20	1e5	10	1	0.5	10
1784	20	1e5	10	2	0.5	10
1785	20	1e5	5	1	0.5	10
1786	20	1e5	5	2	0.5	10
1787	20	1e5	1	1	0.5	10
1788	20	1e5	1	2	0.5	10
1789	Coal	1e5	10	1	0.5	10
1790	Coal	1e5	10	2	0.5	10
1791	Coal	1e5	5	1	0.5	10
1792	Coal	1e5	5	2	0.5	10
1793	Coal	1e5	1	1	0.5	10
1794	Coal	1e5	1	2	0.5	10
1795	Recap	1e5	10	1	0.5	10
1796	Recap	1e5	10	2	0.5	10
1797	Recap	1e5	5	1	0.5	10
1798	Recap	1e5	5	2	0.5	10
1799	Recap	1e5	1	1	0.5	10
1800	Recap	1e5	1	2	0.5	10
1801	5	1e5	10	1	0.5	11
1802	5	1e5	10	2	0.5	11
1803	5	1e5	5	1	0.5	11
1804	5	1e5	5	2	0.5	11
1805	5	1e5	1	1	0.5	11
1806	5	1e5	1	2	0.5	11
1807	10	1e5	10	1	0.5	11
1808	10	1e5	10	2	0.5	11
1809	10	1e5	5	1	0.5	11
1810	10	1e5	5	2	0.5	11
1811	10	1e5	1	1	0.5	11
1812	10	1e5	1	2	0.5	11
1813	20	1e5	10	1	0.5	11
1814	20	1e5	10	2	0.5	11
1815	20	1e5	5	1	0.5	11
1816	20	1e5	5	2	0.5	11
1817	20	1e5	1	1	0.5	11
1818	20	1e5	1	2	0.5	11
1819	Coal	1e5	10	1	0.5	11
1820	Coal	1e5	10	2	0.5	11
1821	Coal	1e5	5	1	0.5	11
1822	Coal	1e5	5	2	0.5	11
1823	Coal	1e5	1	1	0.5	11
1824	Coal	1e5	1	2	0.5	11
1825	Recap	1e5	10	1	0.5	11
1826	Recap	1e5	10	2	0.5	11
1827	Recap	1e5	5	1	0.5	11
1828	Recap	1e5	5	2	0.5	11
1829	Recap	1e5	1	1	0.5	11
1830	Recap	1e5	1	2	0.5	11
1831	5	1e5	10	1	0.5	12
1832	5	1e5	10	2	0.5	12
1833	5	1e5	5	1	0.5	12
1834	5	1e5	5	2	0.5	12
1835	5	1e5	1	1	0.5	12
1836	5	1e5	1	2	0.5	12
1837	10	1e5	10	1	0.5	12
1838	10	1e5	10	2	0.5	12
1839	10	1e5	5	1	0.5	12
1840	10	1e5	5	2	0.5	12
1841	10	1e5	1	1	0.5	12
1842	10	1e5	1	2	0.5	12
1843	20	1e5	10	1	0.5	12
1844	20	1e5	10	2	0.5	12
1845	20	1e5	5	1	0.5	12
1846	20	1e5	5	2	0.5	12
1847	20	1e5	1	1	0.5	12
1848	20	1e5	1	2	0.5	12
1849	Coal	1e5	10	1	0.5	12
1850	Coal	1e5	10	2	0.5	12
1851	Coal	1e5	5	1	0.5	12
1852	Coal	1e5	5	2	0.5	12
1853	Coal	1e5	1	1	0.5	12
1854	Coal	1e5	1	2	0.5	12
1855	Recap	1e5	10	1	0.5	12
1856	Recap	1e5	10	2	0.5	12
1857	Recap	1e5	5	1	0.5	12
1858	Recap	1e5	5	2	0.5	12
1859	Recap	1e5	1	1	0.5	12
1860	Recap	1e5	1	2	0.5	12
1861	5	1e5	10	1	0.5	13
1862	5	1e5	10	2	0.5	13
1863	5	1e5	5	1	0.5	13
1864	5	1e5	5	2	0.5	13
1865	5	1e5	1	1	0.5	13
1866	5	1e5	1	2	0.5	13
1867	10	1e5	10	1	0.5	13
1868	10	1e5	10	2	0.5	13
1869	10	1e5	5	1	0.5	13
1870	10	1e5	5	2	0.5	13
1871	10	1e5	1	1	0.5	13
1872	10	1e5	1	2	0.5	13
1873	20	1e5	10	1	0.5	13
1874	20	1e5	10	2	0.5	13
1875	20	1e5	5	1	0.5	13
1876	20	1e5	5	2	0.5	13
1877	20	1e5	1	1	0.5	13
1878	20	1e5	1	2	0.5	13
1879	Coal	1e5	10	1	0.5	13
1880	Coal	1e5	10	2	0.5	13
1881	Coal	1e5	5	1	0.5	13
1882	Coal	1e5	5	2	0.5	13
1883	Coal	1e5	1	1	0.5	13
1884	Coal	1e5	1	2	0.5	13
1885	Recap	1e5	10	1	0.5	13
1886	Recap	1e5	10	2	0.5	13
1887	Recap	1e5	5	1	0.5	13
1888	Recap	1e5	5	2	0.5	13
1889	Recap	1e5	1	1	0.5	13
1890	Recap	1e5	1	2	0.5	13
1891	5	1e5	10	1	0.5	14
1892	5	1e5	10	2	0.5	14
1893	5	1e5	5	1	0.5	14
1894	5	1e5	5	2	0.5	14
1895	5	1e5	1	1	0.5	14
1896	5	1e5	1	2	0.5	14
1897	10	1e5	10	1	0.5	14
1898	10	1e5	10	2	0.5	14
1899	10	1e5	5	1	0.5	14
1900	10	1e5	5	2	0.5	14
1901	10	1e5	1	1	0.5	14
1902	10	1e5	1	2	0.5	14
1903	20	1e5	10	1	0.5	14
1904	20	1e5	10	2	0.5	14
1905	20	1e5	5	1	0.5	14
1906	20	1e5	5	2	0.5	14
1907	20	1e5	1	1	0.5	14
1908	20	1e5	1	2	0.5	14
1909	Coal	1e5	10	1	0.5	14
1910	Coal	1e5	10	2	0.5	14
1911	Coal	1e5	5	1	0.5	14
1912	Coal	1e5	5	2	0.5	14
1913	Coal	1e5	1	1	0.5	14
1914	Coal	1e5	1	2	0.5	14
1915	Recap	1e5	10	1	0.5	14
1916	Recap	1e5	10	2	0.5	14
1917	Recap	1e5	5	1	0.5	14
1918	Recap	1e5	5	2	0.5	14
1919	Recap	1e5	1	1	0.5	14
1920	Recap	1e5	1	2	0.5	14
1921	5	1e5	10	1	0.5	15
1922	5	1e5	10	2	0.5	15
1923	5	1e5	5	1	0.5	15
1924	5	1e5	5	2	0.5	15
1925	5	1e5	1	1	0.5	15
1926	5	1e5	1	2	0.5	15
1927	10	1e5	10	1	0.5	15
1928	10	1e5	10	2	0.5	15
1929	10	1e5	5	1	0.5	15
1930	10	1e5	5	2	0.5	15
1931	10	1e5	1	1	0.5	15
1932	10	1e5	1	2	0.5	15
1933	20	1e5	10	1	0.5	15
1934	20	1e5	10	2	0.5	15
1935	20	1e5	5	1	0.5	15
1936	20	1e5	5	2	0.5	15
1937	20	1e5	1	1	0.5	15
1938	20	1e5	1	2	0.5	15
1939	Coal	1e5	10	1	0.5	15
1940	Coal	1e5	10	2	0.5	15
1941	Coal	1e5	5	1	0.5	15
1942	Coal	1e5	5	2	0.5	15
1943	Coal	1e5	1	1	0.5	15
1944	Coal	1e5	1	2	0.5	15
1945	Recap	1e5	10	1	0.5	15
1946	Recap	1e5	10	2	0.5	15
1947	Recap	1e5	5	1	0.5	15
1948	Recap	1e5	5	2	0.5	15
1949	Recap	1e5	1	1	0.5	15
1950	Recap	1e5	1	2	0.5	15
1951	5	1e5	10	1	0.5	16
1952	5	1e5	10	2	0.5	16
1953	5	1e5	5	1	0.5	16
1954	5	1e5	5	2	0.5	16
1955	5	1e5	1	1	0.5	16
1956	5	1e5	1	2	0.5	16
1957	10	1e5	10	1	0.5	16
1958	10	1e5	10	2	0.5	16
1959	10	1e5	5	1	0.5	16
1960	10	1e5	5	2	0.5	16
1961	10	1e5	1	1	0.5	16
1962	10	1e5	1	2	0.5	16
1963	20	1e5	10	1	0.5	16
1964	20	1e5	10	2	0.5	16
1965	20	1e5	5	1	0.5	16
1966	20	1e5	5	2	0.5	16
1967	20	1e5	1	1	0.5	16
1968	20	1e5	1	2	0.5	16
1969	Coal	1e5	10	1	0.5	16
1970	Coal	1e5	10	2	0.5	16
1971	Coal	1e5	5	1	0.5	16
1972	Coal	1e5	5	2	0.5	16
1973	Coal	1e5	1	1	0.5	16
1974	Coal	1e5	1	2	0.5	16
1975	Recap	1e5	10	1	0.5	16
1976	Recap	1e5	10	2	0.5	16
1977	Recap	1e5	5	1	0.5	16
1978	Recap	1e5	5	2	0.5	16
1979	Recap	1e5	1	1	0.5	16
1980	Recap	1e5	1	2	0.5	16
1981	5	1e5	10	1	0.5	17
1982	5	1e5	10	2	0.5	17
1983	5	1e5	5	1	0.5	17
1984	5	1e5	5	2	0.5	17
1985	5	1e5	1	1	0.5	17
1986	5	1e5	1	2	0.5	17
1987	10	1e5	10	1	0.5	17
1988	10	1e5	10	2	0.5	17
1989	10	1e5	5	1	0.5	17
1990	10	1e5	5	2	0.5	17
1991	10	1e5	1	1	0.5	17
1992	10	1e5	1	2	0.5	17
1993	20	1e5	10	1	0.5	17
1994	20	1e5	10	2	0.5	17
1995	20	1e5	5	1	0.5	17
1996	20	1e5	5	2	0.5	17
1997	20	1e5	1	1	0.5	17
1998	20	1e5	1	2	0.5	17
1999	Coal	1e5	10	1	0.5	17
2000	Coal	1e5	10	2	0.5	17
2001	Coal	1e5	5	1	0.5	17
2002	Coal	1e5	5	2	0.5	17
2003	Coal	1e5	1	1	0.5	17
2004	Coal	1e5	1	2	0.5	17
2005	Recap	1e5	10	1	0.5	17
2006	Recap	1e5	10	2	0.5	17
2007	Recap	1e5	5	1	0.5	17
2008	Recap	1e5	5	2	0.5	17
2009	Recap	1e5	1	1	0.5	17
2010	Recap	1e5	1	2	0.5	17
2011	5	1e5	10	1	0.5	18
2012	5	1e5	10	2	0.5	18
2013	5	1e5	5	1	0.5	18
2014	5	1e5	5	2	0.5	18
2015	5	1e5	1	1	0.5	18
2016	5	1e5	1	2	0.5	18
2017	10	1e5	10	1	0.5	18
2018	10	1e5	10	2	0.5	18
2019	10	1e5	5	1	0.5	18
2020	10	1e5	5	2	0.5	18
2021	10	1e5	1	1	0.5	18
2022	10	1e5	1	2	0.5	18
2023	20	1e5	10	1	0.5	18
2024	20	1e5	10	2	0.5	18
2025	20	1e5	5	1	0.5	18
2026	20	1e5	5	2	0.5	18
2027	20	1e5	1	1	0.5	18
2028	20	1e5	1	2	0.5	18
2029	Coal	1e5	10	1	0.5	18
2030	Coal	1e5	10	2	0.5	18
2031	Coal	1e5	5	1	0.5	18
2032	Coal	1e5	5	2	0.5	18
2033	Coal	1e5	1	1	0.5	18
2034	Coal	1e5	1	2	0.5	18
2035	Recap	1e5	10	1	0.5	18
2036	Recap	1e5	10	2	0.5	18
2037	Recap	1e5	5	1	0.5	18
2038	Recap	1e5	5	2	0.5	18
2039	Recap	1e5	1	1	0.5	18
2040	Recap	1e5	1	2	0.5	18
2041	5	1e5	10	1	0.5	19
2042	5	1e5	10	2	0.5	19
2043	5	1e5	5	1	0.5	19
2044	5	1e5	5	2	0.5	19
2045	5	1e5	1	1	0.5	19
2046	5	1e5	1	2	0.5	19
2047	10	1e5	10	1	0.5	19
2048	10	1e5	10	2	0.5	19
2049	10	1e5	5	1	0.5	19
2050	10	1e5	5	2	0.5	19
2051	10	1e5	1	1	0.5	19
2052	10	1e5	1	2	0.5	19
2053	20	1e5	10	1	0.5	19
2054	20	1e5	10	2	0.5	19
2055	20	1e5	5	1	0.5	19
2056	20	1e5	5	2	0.5	19
2057	20	1e5	1	1	0.5	19
2058	20	1e5	1	2	0.5	19
2059	Coal	1e5	10	1	0.5	19
2060	Coal	1e5	10	2	0.5	19
2061	Coal	1e5	5	1	0.5	19
2062	Coal	1e5	5	2	0.5	19
2063	Coal	1e5	1	1	0.5	19
2064	Coal	1e5	1	2	0.5	19
2065	Recap	1e5	10	1	0.5	19
2066	Recap	1e5	10	2	0.5	19
2067	Recap	1e5	5	1	0.5	19
2068	Recap	1e5	5	2	0.5	19
2069	Recap	1e5	1	1	0.5	19
2070	Recap	1e5	1	2	0.5	19
2071	5	1e5	10	1	0.5	20
2072	5	1e5	10	2	0.5	20
2073	5	1e5	5	1	0.5	20
2074	5	1e5	5	2	0.5	20
2075	5	1e5	1	1	0.5	20
2076	5	1e5	1	2	0.5	20
2077	10	1e5	10	1	0.5	20
2078	10	1e5	10	2	0.5	20
2079	10	1e5	5	1	0.5	20
2080	10	1e5	5	2	0.5	20
2081	10	1e5	1	1	0.5	20
2082	10	1e5	1	2	0.5	20
2083	20	1e5	10	1	0.5	20
2084	20	1e5	10	2	0.5	20
2085	20	1e5	5	1	0.5	20
2086	20	1e5	5	2	0.5	20
2087	20	1e5	1	1	0.5	20
2088	20	1e5	1	2	0.5	20
2089	Coal	1e5	10	1	0.5	20
2090	Coal	1e5	10	2	0.5	20
2091	Coal	1e5	5	1	0.5	20
2092	Coal	1e5	5	2	0.5	20
2093	Coal	1e5	1	1	0.5	20
2094	Coal	1e5	1	2	0.5	20
2095	Recap	1e5	10	1	0.5	20
2096	Recap	1e5	10	2	0.5	20
2097	Recap	1e5	5	1	0.5	20
2098	Recap	1e5	5	2	0.5	20
2099	Recap	1e5	1	1	0.5	20
2100	Recap	1e5	1	2	0.5	20
2101	5	1e5	10	1	0.5	21
2102	5	1e5	10	2	0.5	21
2103	5	1e5	5	1	0.5	21
2104	5	1e5	5	2	0.5	21
2105	5	1e5	1	1	0.5	21
2106	5	1e5	1	2	0.5	21
2107	10	1e5	10	1	0.5	21
2108	10	1e5	10	2	0.5	21
2109	10	1e5	5	1	0.5	21
2110	10	1e5	5	2	0.5	21
2111	10	1e5	1	1	0.5	21
2112	10	1e5	1	2	0.5	21
2113	20	1e5	10	1	0.5	21
2114	20	1e5	10	2	0.5	21
2115	20	1e5	5	1	0.5	21
2116	20	1e5	5	2	0.5	21
2117	20	1e5	1	1	0.5	21
2118	20	1e5	1	2	0.5	21
2119	Coal	1e5	10	1	0.5	21
2120	Coal	1e5	10	2	0.5	21
2121	Coal	1e5	5	1	0.5	21
2122	Coal	1e5	5	2	0.5	21
2123	Coal	1e5	1	1	0.5	21
2124	Coal	1e5	1	2	0.5	21
2125	Recap	1e5	10	1	0.5	21
2126	Recap	1e5	10	2	0.5	21
2127	Recap	1e5	5	1	0.5	21
2128	Recap	1e5	5	2	0.5	21
2129	Recap	1e5	1	1	0.5	21
2130	Recap	1e5	1	2	0.5	21
2131	5	1e5	10	1	0.5	22
2132	5	1e5	10	2	0.5	22
2133	5	1e5	5	1	0.5	22
2134	5	1e5	5	2	0.5	22
2135	5	1e5	1	1	0.5	22
2136	5	1e5	1	2	0.5	22
2137	10	1e5	10	1	0.5	22
2138	10	1e5	10	2	0.5	22
2139	10	1e5	5	1	0.5	22
2140	10	1e5	5	2	0.5	22
2141	10	1e5	1	1	0.5	22
2142	10	1e5	1	2	0.5	22
2143	20	1e5	10	1	0.5	22
2144	20	1e5	10	2	0.5	22
2145	20	1e5	5	1	0.5	22
2146	20	1e5	5	2	0.5	22
2147	20	1e5	1	1	0.5	22
2148	20	1e5	1	2	0.5	22
2149	Coal	1e5	10	1	0.5	22
